ticket_id,title,description,category,subcategory,status,priority,created_by,assigned_to,created_date
TCK-d2595fe6,Network issue - leg,Item modern those town increase draw student.,Network,Router,Open,Low,Lori,Andrew,2025-10-01T14:47:57.437828
TCK-149dfb7e,Access issue - try,Idea well total well political create side game poor system.,Access,Account Lock,In Progress,Low,Jason,Paul,2025-09-17T14:47:57.437828
TCK-1136ea01,Software issue - rise,Growth risk ago analysis drug reflect child.,Software,OS,Open,Critical,James,Sharon,2025-10-12T14:47:57.438329
TCK-304490c9,Software issue - find,Exactly property such consumer you three support race mouth between may.,Software,OS,Resolved,Low,Mary,Jasmin,2025-10-02T14:47:57.438329
TCK-25373f06,Email issue - line,Matter watch guy discussion back cut adult pass there case sit health.,Email,Outlook,Closed,Medium,Stephanie,Kevin,2025-10-17T14:47:57.438329
TCK-df3d6e09,Access issue - why,Reason prepare trip campaign however growth entire director yeah lose wind.,Access,2FA,Resolved,Low,Mason,Steven,2025-10-11T14:47:57.438832
TCK-f2e16bdd,Software issue - much,For head debate art seek position community pull little may exist drive she.,Software,OS,Resolved,Low,Sheila,Ralph,2025-10-04T14:47:57.438832
TCK-a50ba3fb,Network issue - star,Economy claim which hotel population method list kind night.,Network,Router,Resolved,High,Ashley,Gary,2025-10-04T14:47:57.438832
TCK-9510c000,Network issue - four,Career recent identify national board feel time remember.,Network,Router,Closed,Medium,Vicki,Marie,2025-09-25T14:47:57.439332
TCK-c1e1f5e4,Network issue - together,For take material good again push drug true.,Network,Router,Closed,Low,Paul,Jessica,2025-10-03T14:47:57.439332
TCK-7a2abc0b,Email issue - TV,Suddenly mission bill great same skill power build.,Email,Delivery,Resolved,Critical,Barry,Randy,2025-09-17T14:47:57.439332
TCK-aa6de029,Network issue - fast,Foot third attorney speak probably company interest some simple sing.,Network,WiFi,Resolved,High,Roger,Brandon,2025-10-07T14:47:57.439843
TCK-e186ab32,Email issue - every,Degree imagine machine put black whole people mouth risk audience woman task game down.,Email,Quota,In Progress,Critical,Catherine,Deborah,2025-09-18T14:47:57.439843
TCK-5bc6d651,Network issue - career,Bring throughout finally note coach station contain factor above but benefit.,Network,Router,In Progress,Critical,Noah,Taylor,2025-09-27T14:47:57.439843
TCK-cb49866c,Hardware issue - letter,Board let data friend business necessary remember man myself individual good price media professor.,Hardware,Printer,Open,Critical,Samuel,Peggy,2025-10-09T14:47:57.440331
TCK-c8ad414e,Software issue - nature,Rich player tonight final effect figure second card return near expect environmental eight bring.,Software,Application,In Progress,Medium,Alicia,Reginald,2025-09-21T14:47:57.440331
TCK-560e1694,Email issue - travel,Mention child middle only must interesting building baby box firm station source down.,Email,Delivery,Resolved,Critical,Chris,Anthony,2025-09-26T14:47:57.440331
TCK-623486e6,Software issue - for,Young politics bank say although my avoid.,Software,Patch,Resolved,High,Gail,Wendy,2025-10-11T14:47:57.440829
TCK-9037d7e3,Hardware issue - half,Deep seem against anything let truth event alone through again question day.,Hardware,Keyboard,Closed,High,Jeffrey,Luis,2025-09-27T14:47:57.440829
TCK-1620012f,Software issue - analysis,Total party form example discussion outside cost painting popular understand white art national move different ball.,Software,Update,Resolved,Low,Stacy,Robert,2025-10-06T14:47:57.440829
TCK-9766a529,Access issue - news,Enough several international close policy performance better movement thus become game personal.,Access,Account Lock,In Progress,Medium,Mitchell,Jeffrey,2025-09-20T14:47:57.441332
TCK-f2807be8,Hardware issue - happen,Energy break far radio together include enter above where appear.,Hardware,Keyboard,In Progress,High,Kendra,Geoffrey,2025-09-24T14:47:57.441332
TCK-3ad29eee,Software issue - within,Movement read voice between adult work region stay everybody political yet owner rock Democrat success animal.,Software,OS,Resolved,Medium,Frank,Jennifer,2025-09-27T14:47:57.441783
TCK-d3e2a79e,Access issue - whose,Record property PM recent sure how quality director meet very.,Access,Account Lock,Resolved,Low,Monica,Donna,2025-10-08T14:47:57.441783
TCK-0c834c44,Access issue - southern,Recently middle them home modern capital chair industry goal poor time here.,Access,Permissions,Resolved,Critical,Dylan,Anthony,2025-09-27T14:47:57.441783
TCK-adf1d877,Hardware issue - treatment,End skill summer account heavy without real office without send those oil say forward member management.,Hardware,Laptop,Closed,Critical,Taylor,Mario,2025-09-18T14:47:57.442331
TCK-ab32e2fa,Email issue - under,Record term collection within society kind she herself right put throw none wide huge Mr.,Email,Delivery,Open,Medium,Valerie,John,2025-09-26T14:47:57.442331
TCK-7ad498b6,Email issue - side,Partner apply short knowledge together site exactly here major article guy.,Email,Quota,Open,Low,Rodney,Lonnie,2025-10-12T14:47:57.442331
TCK-b2cf5f85,Network issue - discuss,They third know pattern send nature ok take movie again we majority mean beyond magazine college.,Network,VPN,Open,High,Angela,Michael,2025-09-26T14:47:57.442828
TCK-3fb5c430,Email issue - strategy,Meeting figure everyone mean audience debate debate attack.,Email,Quota,Resolved,Low,Timothy,Michael,2025-10-13T14:47:57.442828
TCK-9409b0a5,Access issue - skill,Whole wide simple baby thank matter security spend security itself how talk if election election hold.,Access,Password,Open,Low,Rebecca,Harry,2025-09-24T14:47:57.442828
TCK-04524d55,Network issue - win,Mention main easy go nearly road else why.,Network,Router,Resolved,Low,Gabriel,Patrick,2025-09-22T14:47:57.443328
TCK-449e535d,Network issue - than,Week successful claim expert avoid adult and wind my improve apply.,Network,Router,Open,High,Julia,Nicholas,2025-10-07T14:47:57.443328
TCK-97151e37,Software issue - ever,Difficult environmental company resource after low say writer.,Software,Application,Closed,Medium,Sean,Brandon,2025-09-20T14:47:57.443328
TCK-51758944,Access issue - more,Issue small rate personal others floor north against others join get partner total raise.,Access,Permissions,Closed,High,Larry,Kristen,2025-10-04T14:47:57.443784
TCK-d5ce88a4,Network issue - white,Fill speech yeah general he happen identify reflect happy these.,Network,LAN,In Progress,Medium,Cassandra,Erica,2025-09-19T14:47:57.443784
TCK-d3583da2,Access issue - threat,Ball environment quickly little positive money drop fine way song and reach note amount.,Access,Permissions,Closed,Low,Jeffrey,Samantha,2025-09-18T14:47:57.443784
TCK-c7717118,Email issue - sit,Seem want leg forward company exist teacher air listen dinner well little.,Email,Delivery,Closed,Low,Melissa,Patrick,2025-09-24T14:47:57.444329
TCK-84d5f4b2,Access issue - it,Would man job probably middle on its win bill very pretty back difference keep.,Access,Permissions,Open,Low,Jonathon,Michael,2025-09-22T14:47:57.444329
TCK-d40571a2,Software issue - line,Professional open upon budget move behind cause become him leave usually represent reach still.,Software,Patch,Open,Medium,Timothy,Rebekah,2025-10-06T14:47:57.444329
TCK-58ec49dd,Network issue - put,Night machine network style staff military same science big story painting effort but represent fund.,Network,VPN,Open,High,Sherri,Kevin,2025-10-09T14:47:57.444829
TCK-f9918d07,Software issue - box,Bed price key hand piece spend enough decision size win improve itself full.,Software,Update,Open,Low,Crystal,Justin,2025-09-21T14:47:57.444829
TCK-7976e900,Network issue - which,Dream sign ready job million simple effect nothing notice even matter.,Network,VPN,Open,Low,Kevin,Amanda,2025-10-06T14:47:57.444829
TCK-5b4abab4,Software issue - other,Seek man it once subject summer price determine age become pay street usually institution time.,Software,OS,Closed,High,Jonathan,Joanne,2025-10-14T14:47:57.445328
TCK-bf03895c,Email issue - current,Year kid difference race country support class out market always.,Email,Outlook,Open,Low,Phillip,Carolyn,2025-09-29T14:47:57.445328
TCK-27b29eec,Network issue - child,Air while wife training only join south and light next write Mr edge role whose.,Network,VPN,Open,Medium,Micheal,Robert,2025-09-27T14:47:57.445328
TCK-53abf9d7,Hardware issue - she,Already interesting water response training fine level participant.,Hardware,Monitor,Resolved,Medium,John,Erica,2025-09-28T14:47:57.445830
TCK-3caf8967,Network issue - statement,Federal entire security today fish third article husband social half necessary over local should boy.,Network,Router,Closed,Medium,Wendy,Caitlyn,2025-09-21T14:47:57.445830
TCK-3ab823d2,Network issue - item,Once avoid or bill money military change such involve ten stuff so whose sister.,Network,LAN,Closed,High,Diana,John,2025-09-17T14:47:57.445830
TCK-5c1c5b2d,Email issue - air,I college around alone try politics word doctor phone seven sometimes area safe.,Email,Outlook,Resolved,Medium,Julie,Angela,2025-10-12T14:47:57.446329
TCK-53ea0f67,Software issue - force,Statement over decision face major building her mission fact.,Software,Application,Closed,Low,Jason,Amanda,2025-09-27T14:47:57.446329
TCK-0c1b2282,Access issue - late,Success service hair together author officer either as under film stuff.,Access,2FA,Closed,Medium,Kenneth,Joann,2025-10-10T14:47:57.446329
TCK-54147985,Hardware issue - join,Pick improve whom seek trial everything tax minute enough final ten service sport owner.,Hardware,Laptop,Open,Critical,Danny,Annette,2025-10-01T14:47:57.446784
TCK-eff66ed1,Access issue - whether,Seem rule hundred police interesting yard test true test customer report other seem political something.,Access,2FA,In Progress,High,Marilyn,Debra,2025-09-17T14:47:57.446784
TCK-a88d4d27,Software issue - message,Themselves save industry necessary easy leg factor arm test true finally sense.,Software,OS,In Progress,High,Sharon,Daniel,2025-09-30T14:47:57.446784
TCK-2b8cb457,Email issue - single,Nice benefit time manage admit dog bill lead show.,Email,Quota,Closed,Critical,Jason,Jeremy,2025-10-01T14:47:57.447329
TCK-e8c89d6b,Hardware issue - country,Great exist agreement they thousand important activity enough walk size also myself late whole firm.,Hardware,Monitor,Resolved,High,Miranda,Austin,2025-10-07T14:47:57.447329
TCK-e3f4b54a,Email issue - time,Same skill recent near notice voice important.,Email,Spam,In Progress,High,Heidi,Ann,2025-09-29T14:47:57.447329
TCK-ddfe56ce,Email issue - range,Might eight weight several school lawyer man establish hard.,Email,Quota,Open,Low,Kristen,Stephen,2025-10-11T14:47:57.447828
TCK-f885b6d2,Software issue - new,Water you serve operation the represent charge thank senior country this.,Software,OS,Resolved,High,Ashley,Lindsey,2025-09-22T14:47:57.447828
TCK-ef080f84,Email issue - season,Imagine cause college network memory alone role rate even teach.,Email,Outlook,Resolved,Critical,Alexander,Traci,2025-09-28T14:47:57.447828
TCK-2d97e009,Email issue - meet,Report history night adult town address rise lead.,Email,Outlook,Resolved,High,James,Maurice,2025-09-23T14:47:57.448330
TCK-ca33fabd,Software issue - yet,Effect foreign staff across indeed week sea of than whom in federal read.,Software,Patch,Open,Medium,Maureen,Joanna,2025-10-05T14:47:57.448330
TCK-adb1ff43,Access issue - cause,Significant responsibility way civil candidate own American also.,Access,Account Lock,Resolved,Low,Caleb,Ashley,2025-10-16T14:47:57.448330
TCK-686bed7c,Network issue - floor,Drop drug identify hand protect old off.,Network,Router,Closed,Medium,Diane,Brian,2025-10-17T14:47:57.448828
TCK-50b3c878,Network issue - training,Decade meet thought democratic senior measure color test.,Network,WiFi,Resolved,Low,Stephen,James,2025-10-05T14:47:57.448828
TCK-527a3e41,Email issue - series,Receive eye short special under six enjoy true expect event police power bring serious protect.,Email,Quota,Open,Critical,Laura,Kenneth,2025-10-14T14:47:57.448828
TCK-a5f1bc55,Email issue - pull,Company side amount bring common spring hold we campaign.,Email,Delivery,In Progress,Medium,Jessica,John,2025-10-02T14:47:57.449329
TCK-65a79936,Email issue - under,Save treat mean major entire else decide act lawyer she.,Email,Quota,Open,Low,Christina,Kevin,2025-09-29T14:47:57.449329
TCK-9a3473bd,Software issue - professional,Safe eight training certain past tonight series.,Software,Update,Open,High,Cynthia,Mary,2025-09-24T14:47:57.449329
TCK-5249a634,Network issue - this,Its PM forward lay executive western popular dark can easy.,Network,LAN,Open,Critical,Scott,Nancy,2025-10-07T14:47:57.449828
TCK-86e07811,Access issue - type,Case law economy else always wear return buy range now brother reason front.,Access,Password,Closed,Critical,Jessica,John,2025-10-15T14:47:57.449828
TCK-dd875583,Access issue - minute,Miss quality garden father maybe crime building behind on know town national edge opportunity.,Access,Account Lock,Closed,Critical,Gregory,Sarah,2025-09-23T14:47:57.449828
TCK-f6bff8ad,Email issue - manage,His along condition off ever seem rock Republican have break.,Email,Spam,Resolved,High,Shannon,Ryan,2025-09-30T14:47:57.450330
TCK-f195131d,Access issue - pressure,Bit seem community weight senior world recently green others space.,Access,Password,Open,Medium,Ian,Christina,2025-09-18T14:47:57.450330
TCK-d3d68e5f,Access issue - through,Send yourself once mention design government south place beyond new.,Access,Password,Open,Critical,Justin,Timothy,2025-10-09T14:47:57.450330
TCK-88713d56,Hardware issue - watch,Bank business blue student peace agency fund least ahead.,Hardware,Monitor,Resolved,High,Katie,Stacy,2025-09-18T14:47:57.450828
TCK-4460f196,Network issue - no,Despite nearly pressure purpose design wait world.,Network,WiFi,Closed,Medium,Kimberly,Gina,2025-09-22T14:47:57.450828
TCK-97e1847d,Software issue - letter,Bit lot compare sort science alone try meeting family central break.,Software,OS,Resolved,Medium,John,Alan,2025-10-05T14:47:57.450828
TCK-3d8c57f6,Access issue - place,Forget this decision study simply middle involve new past.,Access,Account Lock,Resolved,High,Pamela,Jonathon,2025-09-21T14:47:57.451328
TCK-bfb464e1,Software issue - read,Water pass stock language their wonder cell truth just huge.,Software,Update,In Progress,Critical,Ashlee,Devin,2025-10-12T14:47:57.451328
TCK-7d0b659c,Network issue - rich,Wide fact region deal station water wide such check itself quickly happy or.,Network,Router,Resolved,Low,Monique,Angela,2025-10-07T14:47:57.451328
TCK-3029abe8,Access issue - participant,Product whole lay simple former I morning.,Access,Account Lock,Open,Low,Kaylee,Paul,2025-10-16T14:47:57.451828
TCK-37746bd6,Software issue - leave,Street item should listen provide inside guess claim well leg.,Software,Patch,Resolved,High,Justin,Cheryl,2025-10-10T14:47:57.451828
TCK-aa144df5,Software issue - artist,Land house foot finish court government north our base herself draw western yourself ability.,Software,Application,Open,High,Lisa,Sandra,2025-10-02T14:47:57.452328
TCK-2c01c984,Access issue - hospital,Above common bag teacher sure town strong consider key year oil individual.,Access,Account Lock,Closed,Medium,Lauren,Sally,2025-10-12T14:47:57.452328
TCK-1f459049,Network issue - political,Condition alone quite forward it dinner director hair.,Network,VPN,Open,Medium,Brett,Brittany,2025-10-10T14:47:57.452328
TCK-fa430e61,Access issue - both,Win professional audience create recent here collection.,Access,Account Lock,Closed,Critical,Rebecca,Jacob,2025-10-03T14:47:57.452828
TCK-e34d5cf9,Access issue - speak,Bed order city mention available note catch wife able become food.,Access,Permissions,Open,Medium,Michelle,Jasmine,2025-09-30T14:47:57.452828
TCK-b6fe8d82,Access issue - certain,Not three race whatever generation goal bank product nothing.,Access,Account Lock,Open,Medium,Julie,Jessica,2025-09-22T14:47:57.452828
TCK-4470081d,Network issue - recent,Around answer seat why buy then whose eye young.,Network,VPN,Resolved,High,David,Wayne,2025-10-07T14:47:57.453328
TCK-0176d09e,Email issue - hit,Finish air these check water information even south main for fill analysis kind rule.,Email,Quota,Open,Critical,Patrick,Kyle,2025-09-26T14:47:57.453328
TCK-f0be6bc2,Email issue - anything,Democratic difficult response candidate or similar we there under unit control.,Email,Delivery,Open,High,Stephanie,Stephanie,2025-10-17T14:47:57.453328
TCK-6c14b1c7,Network issue - for,Executive eight baby especially program investment box garden tend.,Network,Router,In Progress,Low,Jenna,Bobby,2025-10-01T14:47:57.453833
TCK-47de2ba1,Email issue - far,Wife sense popular yard consider attorney agreement shoulder road culture keep.,Email,Delivery,Open,High,Stephen,Tracy,2025-10-07T14:47:57.453833
TCK-f7e08189,Email issue - perhaps,Attention anything sense check season arrive third office thank image professional however finish community series.,Email,Quota,Open,Medium,Mary,Gabriela,2025-10-06T14:47:57.453833
TCK-bf602d5c,Access issue - factor,Member help start economic defense possible president position argue news wall ever.,Access,Password,Resolved,Medium,Katherine,Joseph,2025-09-23T14:47:57.454284
TCK-637b669b,Hardware issue - such,Century involve instead others black program heart read medical range number suddenly hundred already.,Hardware,Keyboard,Open,Low,Lindsay,Claire,2025-10-16T14:47:57.454284
TCK-19a13bc6,Software issue - cultural,Word bill claim if born officer go coach.,Software,Application,Resolved,Critical,Daryl,Becky,2025-09-28T14:47:57.454284
TCK-9b4104ac,Access issue - development,Happy issue amount friend state light friend adult.,Access,Account Lock,Open,Critical,Christopher,Sarah,2025-10-01T14:47:57.454832
TCK-63c199e4,Email issue - positive,Region eye coach view behind face rise.,Email,Quota,In Progress,High,Steven,Ellen,2025-10-11T14:47:57.454832
TCK-27d1bec2,Software issue - serious,Right whole become that color feel performance.,Software,Update,Open,High,Angela,Melissa,2025-09-22T14:47:57.454832
TCK-faa2b7db,Software issue - get,For across executive pretty little remain well not letter.,Software,OS,In Progress,Low,Susan,Tiffany,2025-09-18T14:47:57.455328
TCK-9d4c387b,Hardware issue - benefit,Sound box pattern tree teach office kind very key.,Hardware,Printer,Open,Critical,Michael,Colleen,2025-09-30T14:47:57.455328
TCK-7e5fd4e9,Access issue - service,Watch measure pick general bit product agency north coach perform industry.,Access,2FA,Open,Low,Elizabeth,Shelby,2025-09-23T14:47:57.455328
TCK-a9b93833,Software issue - evening,Gun stuff per management sing issue dog ok director few police left.,Software,Update,Resolved,Medium,Emily,James,2025-10-04T14:47:57.455829
TCK-5acd5bda,Network issue - forget,Sometimes scene measure third choice too threat politics figure campaign economy big heart west say.,Network,VPN,Open,Low,Richard,Emily,2025-09-29T14:47:57.455829
TCK-0d9b89fa,Access issue - forward,Message middle somebody buy total create according check statement.,Access,2FA,Closed,High,Victor,Erik,2025-09-26T14:47:57.455829
TCK-5ad571c5,Hardware issue - minute,There reflect owner unit be role grow manage popular relate story keep.,Hardware,Printer,Closed,High,Daniel,Leslie,2025-09-27T14:47:57.456329
TCK-87576c20,Network issue - accept,Garden operation cost guess camera case nearly contain those there.,Network,VPN,Open,High,Samantha,Alexis,2025-10-12T14:47:57.456329
TCK-5848464a,Email issue - cover,Job heart short response garden less at out day down nearly poor hotel next.,Email,Quota,In Progress,Medium,Thomas,Virginia,2025-09-26T14:47:57.456329
TCK-f68a3417,Network issue - leader,Deep look he such skill only tax election see TV former.,Network,WiFi,Closed,Medium,Ethan,Patrick,2025-09-22T14:47:57.456828
TCK-590b6c64,Software issue - change,May exactly stuff support seat recent example traditional Congress six fire he wish poor camera.,Software,Update,In Progress,Medium,Vanessa,Michelle,2025-09-22T14:47:57.456828
TCK-4be48f23,Software issue - son,Approach difficult Republican record soon national ask reality deep evidence wall.,Software,OS,Resolved,Low,Gloria,Brandon,2025-09-29T14:47:57.456828
TCK-b5c0d718,Access issue - religious,Recent western way less official scientist improve training piece show music wind.,Access,Password,In Progress,Critical,Martin,Jennifer,2025-10-07T14:47:57.457332
TCK-f5dcad93,Email issue - range,View yourself culture certain answer exactly simple TV yard well travel these campaign article bag.,Email,Spam,Resolved,High,Robert,Abigail,2025-10-08T14:47:57.457332
TCK-92486b13,Software issue - voice,Relationship but garden yes bit sound field cut college everyone.,Software,Application,Open,Critical,Gary,Gabrielle,2025-09-17T14:47:57.457332
TCK-2685fc60,Access issue - plan,Especially man good identify treat city successful learn.,Access,Account Lock,In Progress,Low,Robin,Jessica,2025-10-16T14:47:57.457829
TCK-7bd8fa56,Email issue - happy,Total garden responsibility remember bring firm plant value ground matter.,Email,Quota,Resolved,Medium,Jessica,Patricia,2025-09-29T14:47:57.457829
TCK-1f852294,Network issue - writer,Increase time part raise buy push picture old agreement drug suddenly actually skin happen before.,Network,LAN,Open,High,Melissa,William,2025-10-08T14:47:57.457829
TCK-3af83486,Hardware issue - daughter,Trouble bank rule upon my pressure last cause beat him lose set discussion management population.,Hardware,Monitor,In Progress,Critical,Victoria,Christopher,2025-09-29T14:47:57.458329
TCK-fff9f477,Software issue - could,Ground note dog degree American leader point condition enough late great group yet admit.,Software,Update,Resolved,Critical,Adam,Kevin,2025-09-29T14:47:57.458329
TCK-23d3f72b,Access issue - television,Go unit its example test close different if may both identify watch.,Access,Permissions,Closed,Medium,Charles,Kevin,2025-09-30T14:47:57.458329
TCK-9d93d67c,Software issue - their,Check charge few often anyone sit economy begin participant.,Software,Application,Closed,High,William,Ann,2025-10-10T14:47:57.458828
TCK-ea07b2ee,Network issue - six,Event then listen purpose none avoid total address interesting choice south evening deep end.,Network,LAN,Resolved,Low,Brandi,Robert,2025-10-12T14:47:57.458828
TCK-e32c297d,Hardware issue - town,Care you memory world whatever continue best into deep poor.,Hardware,Keyboard,Closed,Medium,Michael,Jason,2025-09-17T14:47:57.458828
TCK-eee81058,Access issue - letter,Perhaps while player watch green responsibility travel themselves direction sound find central my campaign.,Access,Account Lock,Closed,High,Ann,Leslie,2025-09-20T14:47:57.459331
TCK-da697d43,Network issue - commercial,Goal direction area ten term after street kid similar place bank turn top tend everything message.,Network,VPN,In Progress,Medium,Melissa,Lisa,2025-10-06T14:47:57.459331
TCK-f537bb7d,Hardware issue - treat,Data he science prepare laugh pattern mean else leg local near should.,Hardware,Keyboard,Resolved,Medium,Kevin,Alexandria,2025-10-10T14:47:57.459331
TCK-13f06ce4,Network issue - loss,Type sea hit let office lawyer image kitchen usually call yeah.,Network,Router,Open,High,Julie,Teresa,2025-10-04T14:47:57.459828
TCK-6fb785fd,Network issue - nothing,Walk garden enjoy for very tend project friend benefit just what follow have.,Network,Router,In Progress,Critical,Scott,Charles,2025-10-06T14:47:57.459828
TCK-465d3110,Software issue - claim,Writer already these population red middle into.,Software,Application,Closed,Medium,Mary,Zachary,2025-10-04T14:47:57.459828
TCK-49b569d9,Software issue - security,Sing student answer forward nature under nearly likely eye training have rather.,Software,Application,Closed,Medium,Taylor,William,2025-09-19T14:47:57.460329
TCK-0ea47733,Email issue - hot,Second college alone garden force job lose area strong whole.,Email,Spam,Resolved,Critical,Christina,Patrick,2025-09-27T14:47:57.460329
TCK-8526a803,Email issue - indeed,Executive return game work though listen fact.,Email,Outlook,Closed,High,Madison,Jon,2025-10-04T14:47:57.460329
TCK-85b2083d,Access issue - street,Safe again better mention them computer make second.,Access,Permissions,Resolved,Critical,Deborah,Brian,2025-09-27T14:47:57.460830
TCK-93d7133f,Hardware issue - beat,Investment significant war involve Democrat house oil board art school police.,Hardware,Printer,Open,Critical,Kevin,Joseph,2025-10-07T14:47:57.460830
TCK-61e6c6d0,Software issue - ground,Lose form specific third interview born similar so force yard red born condition tax.,Software,Application,In Progress,Low,Anthony,Shari,2025-10-05T14:47:57.460830
TCK-11cd97f0,Email issue - production,Future turn vote girl one carry he still official total picture how you off news.,Email,Delivery,Resolved,Critical,Elizabeth,Stacie,2025-09-26T14:47:57.461337
TCK-0595d925,Network issue - name,Represent poor until show stock discuss central miss democratic involve and responsibility close officer item friend.,Network,Router,Resolved,Critical,Erika,Cindy,2025-10-10T14:47:57.461337
TCK-458d3504,Network issue - college,These movement minute person think fight go pick individual kid city boy.,Network,Router,Open,Low,William,Adam,2025-10-15T14:47:57.461337
TCK-da2df984,Software issue - cold,Bed then story thing work behavior even perhaps need manage these center national.,Software,Update,Closed,Critical,Jonathon,Patrick,2025-10-02T14:47:57.461830
TCK-4e963a5f,Software issue - measure,Before debate trip foot imagine town involve feel glass most rest.,Software,OS,Open,Critical,Maurice,Tyler,2025-10-14T14:47:57.461830
TCK-28fd9668,Software issue - focus,Dream cold question few visit loss figure will sense consumer risk treatment them anyone goal.,Software,Update,Resolved,Critical,Barbara,Ann,2025-09-26T14:47:57.461830
TCK-bbf9fac2,Network issue - bit,Become sit want TV idea college want oil method him.,Network,LAN,Closed,Medium,Michael,Susan,2025-09-25T14:47:57.462328
TCK-071cebf6,Access issue - politics,Require notice unit gun end serve scene draw world commercial peace fast toward ask minute race.,Access,Password,Open,High,Jordan,Thomas,2025-10-12T14:47:57.462328
TCK-9bf9a093,Software issue - mind,Face film mind skin single avoid practice smile later.,Software,Update,Resolved,High,Eugene,Tracy,2025-10-06T14:47:57.462328
TCK-ae93a88e,Network issue - family,Might trouble beyond yard either nation need vote they cut law popular.,Network,VPN,Resolved,Low,Ashley,Randy,2025-09-25T14:47:57.462831
TCK-9b1533b2,Network issue - national,Move company eight tend mean window above fish current standard tax article behind.,Network,VPN,Open,Low,Sara,Howard,2025-09-28T14:47:57.462831
TCK-63f247f5,Access issue - oil,More not clearly start appear shake market.,Access,Password,Open,Critical,Brandon,Tamara,2025-09-23T14:47:57.463284
TCK-cc6d2da9,Network issue - important,Section book drop oil reality perform exist.,Network,LAN,Open,Low,Maria,Daniel,2025-10-09T14:47:57.463284
TCK-4c1d25f3,Hardware issue - site,Sport also attorney window network community top company thing scene score film.,Hardware,Printer,In Progress,Medium,Tony,Bryan,2025-10-06T14:47:57.463284
TCK-78523eb4,Access issue - data,East hand next ten be break activity help.,Access,2FA,Resolved,High,Crystal,Paul,2025-09-24T14:47:57.463830
TCK-6c4d81bf,Network issue - inside,Energy because significant plan live must weight couple anything including despite interview rate be into.,Network,WiFi,Open,Critical,Daniel,Jacqueline,2025-10-08T14:47:57.463830
TCK-72b19f6e,Software issue - after,Factor but coach goal note who remember realize occur according first consumer whole shoulder race simply.,Software,Application,In Progress,High,Nathan,Krystal,2025-10-13T14:47:57.463830
TCK-5668ca5d,Hardware issue - meeting,With sport commercial cultural military window shoulder according opportunity.,Hardware,Monitor,Resolved,Critical,Ivan,Richard,2025-10-04T14:47:57.464329
TCK-a54559cc,Software issue - defense,Industry suggest agree few base forward buy wife.,Software,OS,Resolved,High,Donna,Alexandra,2025-10-14T14:47:57.464329
TCK-89a7fe0f,Email issue - until,Opportunity sense production oil product paper guy then imagine off clear style care second alone thing.,Email,Spam,Open,High,Charles,Michael,2025-10-10T14:47:57.464329
TCK-8d6f6334,Software issue - already,Administration soon officer hand appear member local boy future form research.,Software,OS,In Progress,Medium,David,Jennifer,2025-09-29T14:47:57.464828
TCK-31016416,Email issue - everyone,History data garden thus serve recent song even radio list indeed mind maintain expert.,Email,Outlook,Open,High,Mary,Matthew,2025-10-09T14:47:57.464828
TCK-ce587f14,Access issue - season,Their politics admit week morning collection management model although draw action economic.,Access,Permissions,Resolved,Medium,Patrick,Lori,2025-09-27T14:47:57.464828
TCK-81771f2a,Access issue - feeling,Writer lead star company by seven sport stay.,Access,2FA,Resolved,Low,Lauren,Gregory,2025-09-25T14:47:57.465329
TCK-a8bb9213,Hardware issue - war,Generation social kitchen visit hair modern yard sit tell would staff institution marriage.,Hardware,Laptop,Resolved,High,Jeffery,Cristian,2025-09-25T14:47:57.465329
TCK-2746d316,Network issue - hand,Political modern decide no service cut spring always response relate analysis interesting.,Network,VPN,In Progress,Low,Andrew,Gloria,2025-09-25T14:47:57.465329
TCK-264d12e5,Software issue - sport,Smile themselves establish power between safe still language a pick.,Software,Application,Closed,Low,Thomas,Joseph,2025-09-17T14:47:57.465828
TCK-c0c6b003,Access issue - type,Base this culture easy summer quality lead good practice also middle how school majority.,Access,Account Lock,Resolved,High,Seth,Angela,2025-10-02T14:47:57.465828
TCK-0af9c563,Access issue - guess,Night send night cover song something morning team situation.,Access,Account Lock,Open,Critical,Michael,Patricia,2025-10-08T14:47:57.466328
TCK-f7a295fa,Network issue - might,Country forward project each care discussion if feeling place too better.,Network,VPN,Open,Low,Peter,Stephen,2025-10-10T14:47:57.466328
TCK-2e1587ee,Network issue - rest,Available anyone record economic fish whatever fast defense debate stage.,Network,Router,In Progress,Medium,Sydney,Catherine,2025-09-19T14:47:57.466328
TCK-799272ad,Access issue - land,Still national case what itself play hand now morning who lead computer remain.,Access,2FA,Closed,Low,Kristin,Gina,2025-10-08T14:47:57.466786
TCK-49ace763,Network issue - now,Religious center style charge cold move around especially.,Network,VPN,Resolved,High,Terri,Kevin,2025-09-21T14:47:57.466786
TCK-64dda151,Hardware issue - spring,Place exist reach only cultural seek someone itself else tell adult down.,Hardware,Printer,Closed,Critical,Juan,Karen,2025-09-21T14:47:57.466786
TCK-5786bdcc,Network issue - leave,Design everybody key whether source million tell ability.,Network,WiFi,Open,Critical,Kelsey,Matthew,2025-10-06T14:47:57.467329
TCK-9b20cae5,Network issue - room,Seem public PM start his capital seven person teacher carry each.,Network,WiFi,Resolved,Low,Lance,Amber,2025-09-21T14:47:57.467329
TCK-36a14ab2,Software issue - he,Art about writer each laugh standard alone guy themselves various here their strategy idea purpose machine.,Software,Update,Closed,High,Travis,John,2025-10-04T14:47:57.467329
