ticket_id,title,description,category,subcategory,status,priority,created_by,assigned_to,created_date
TCK-78e539b1,Email issue - explain,By animal information do whatever listen data decade it answer today she.,Email,Delivery,Resolved,Low,Michelle,Richard,2025-10-12T14:57:22.434746
TCK-ac849954,Email issue - every,Practice their easy debate painting onto kid decision.,Email,Spam,In Progress,Critical,Brian,Daniel,2025-09-20T14:57:22.434746
TCK-62cf04b7,Software issue - job,Air economy new say stop store choice within by.,Software,Patch,Resolved,Medium,David,William,2025-10-17T14:57:22.435204
TCK-a137fd85,Software issue - town,See painting allow very among also better girl listen start agree laugh store attorney local.,Software,Application,Open,Low,Brenda,Mary,2025-10-13T14:57:22.435204
TCK-7de2cae5,Hardware issue - hour,Majority talk story shake door project relate look suddenly common walk at piece politics computer.,Hardware,Printer,Open,High,Reginald,Michael,2025-10-07T14:57:22.435204
TCK-8ce8da1a,Email issue - dream,Push also war always lose political down.,Email,Outlook,Closed,Low,Kimberly,Cory,2025-10-08T14:57:22.435752
TCK-2317122d,Access issue - walk,On memory or shoulder way inside seat partner indeed character customer upon.,Access,Permissions,Open,Medium,Tiffany,Mathew,2025-10-11T14:57:22.435752
TCK-a17f53ab,Software issue - part,Car local win officer room million bad whatever.,Software,OS,Resolved,Critical,Rhonda,William,2025-10-03T14:57:22.435752
TCK-449dc1c9,Network issue - site,Study particularly practice skill program energy consumer land court continue.,Network,WiFi,Closed,Medium,Ian,Savannah,2025-10-02T14:57:22.436247
TCK-f2f64f86,Access issue - firm,Almost talk him field strong financial spend attorney eight few your government then to write.,Access,Account Lock,Closed,Low,Jose,Karen,2025-10-11T14:57:22.436247
TCK-fc26a6b3,Email issue - nature,Pick professional well blue benefit significant available painting sure various offer collection evening recent speech.,Email,Outlook,Resolved,Critical,Chase,Jason,2025-09-30T14:57:22.436247
TCK-79c3a132,Software issue - red,Education feel interview population war both same clearly herself natural way spend.,Software,Update,Open,High,Maxwell,Monica,2025-09-30T14:57:22.436745
TCK-1a371352,Network issue - various,Prove stage history knowledge region nation national join career work way thus suffer thought eat five.,Network,LAN,Open,Medium,Kenneth,Gail,2025-10-17T14:57:22.436745
TCK-703c88c5,Email issue - choice,Range forward grow anything skill wide nature kitchen.,Email,Delivery,Closed,Low,Margaret,Karen,2025-09-29T14:57:22.436745
TCK-b22c02ff,Email issue - magazine,Teacher agree surface may sea eight white spend send serve cup.,Email,Quota,Closed,Low,Abigail,Timothy,2025-10-16T14:57:22.437232
TCK-72a3a69c,Email issue - type,Purpose consider through contain while century there kid special class yes professional only.,Email,Delivery,Closed,High,Timothy,Kathleen,2025-10-05T14:57:22.437232
TCK-e0ad4008,Network issue - alone,Prepare represent everyone language billion hope send edge teach worry.,Network,WiFi,Closed,High,Mary,Laura,2025-09-17T14:57:22.437232
TCK-eb2ccf2e,Email issue - follow,Nor guess music message us available leave place me network out nor serve.,Email,Quota,Open,High,Erik,Daniel,2025-10-14T14:57:22.437746
TCK-785de817,Network issue - this,Analysis item newspaper doctor last raise site.,Network,LAN,Resolved,Medium,Jonathan,Richard,2025-09-29T14:57:22.437746
TCK-16b2825b,Software issue - one,Activity involve concern stock culture hotel drop bad much drive must understand world evidence issue.,Software,Patch,In Progress,Critical,Theresa,Stephanie,2025-10-05T14:57:22.437746
TCK-291a3097,Email issue - method,Save hold argue participant ready accept third team big how.,Email,Outlook,Closed,Medium,Maria,Kathryn,2025-09-18T14:57:22.438246
TCK-d82ce5c7,Access issue - international,Citizen goal month well smile truth person unit material us sometimes section.,Access,Account Lock,Closed,High,Eric,Evan,2025-10-16T14:57:22.438246
TCK-c09b78b7,Hardware issue - culture,Surface along claim accept bed organization cultural trial four medical yourself.,Hardware,Monitor,In Progress,Low,Michael,Melissa,2025-10-17T14:57:22.438246
TCK-c6956829,Hardware issue - kid,Treat itself campaign American detail color design born.,Hardware,Keyboard,Closed,High,Edward,Michael,2025-10-10T14:57:22.438748
TCK-d92f9664,Access issue - father,One industry draw dream here affect cut parent visit.,Access,Permissions,Closed,High,Angela,Charles,2025-10-04T14:57:22.438748
TCK-24bc27b1,Email issue - but,Natural thank whose camera specific court protect think individual myself.,Email,Quota,In Progress,High,Gloria,Ruth,2025-09-25T14:57:22.438748
TCK-5f2d9a32,Hardware issue - he,Adult enough main final travel art special us need lead country.,Hardware,Monitor,In Progress,Low,Joshua,Richard,2025-09-18T14:57:22.439246
TCK-839bf6ed,Access issue - media,Tv say should north clearly strong phone rather thank treat only million.,Access,Password,In Progress,Low,Kristi,Jeffrey,2025-10-15T14:57:22.439246
TCK-92fb1c30,Email issue - draw,Everyone low your herself bag writer force specific near force star company history north owner.,Email,Delivery,Open,High,Kathleen,Tiffany,2025-10-08T14:57:22.439246
TCK-24ef7661,Email issue - ball,City board trouble hundred thing group turn body side sell wife finally follow with.,Email,Delivery,Closed,High,Cassidy,Sandra,2025-10-08T14:57:22.439746
TCK-6e96328c,Software issue - allow,Democrat customer enter difference there data born offer conference sometimes keep represent represent finally science drive.,Software,OS,In Progress,Low,Timothy,Kyle,2025-10-05T14:57:22.439746
TCK-1098bee9,Software issue - other,Somebody recognize to must might character thing our cup.,Software,Application,Open,High,Richard,Mark,2025-10-13T14:57:22.439746
TCK-6f7d7750,Email issue - picture,Start our teach air later evening stop apply audience life compare exist sign young professor decision.,Email,Delivery,Resolved,High,Nicholas,Mia,2025-10-16T14:57:22.440246
TCK-db4cb916,Network issue - once,Guy mission somebody room different police back oil never where police write.,Network,LAN,In Progress,Critical,Anna,John,2025-10-12T14:57:22.440246
TCK-b4487a06,Hardware issue - adult,Along campaign teach not never room know involve last account plan most he degree federal.,Hardware,Keyboard,Open,Low,Christian,Stephen,2025-10-04T14:57:22.440748
TCK-2a5ff471,Software issue - first,Think reduce college million hotel there shoulder bad life boy less positive.,Software,Application,Resolved,High,Nathan,Heather,2025-09-26T14:57:22.440748
TCK-8e2a00af,Hardware issue - cause,Modern hotel two price figure democratic doctor end wind major.,Hardware,Monitor,Closed,Medium,Michael,Desiree,2025-10-14T14:57:22.440748
TCK-7fbaa16e,Software issue - Congress,Must but already involve share develop recent simple company option page hour south.,Software,OS,Open,Critical,Michael,Andrea,2025-10-15T14:57:22.441245
TCK-f881e581,Hardware issue - around,Activity more consider dinner describe cost stage recognize political stock story heart now.,Hardware,Printer,In Progress,Low,Ian,John,2025-10-03T14:57:22.441245
TCK-7a5ff035,Network issue - building,Least factor federal war recent imagine business ok.,Network,WiFi,Resolved,Low,Peter,David,2025-10-15T14:57:22.441245
TCK-3ca0a671,Software issue - film,Take here send maintain drug worry me subject far size main.,Software,Update,Resolved,Critical,Bridget,Sandra,2025-10-05T14:57:22.441746
TCK-0e9665b6,Software issue - order,Site alone truth pass thousand could ground old blood vote meeting past nature color loss.,Software,OS,Open,Medium,Nicole,Jennifer,2025-10-15T14:57:22.441746
TCK-f743aeae,Email issue - operation,Wall interview system political laugh require very also whose moment article ten account wide at.,Email,Quota,Open,High,David,Betty,2025-10-04T14:57:22.441746
TCK-126bc071,Access issue - girl,Yard situation right wide audience quickly social.,Access,2FA,Closed,Critical,Elizabeth,Alexandra,2025-09-18T14:57:22.442202
TCK-894bd9c0,Email issue - less,Yourself reduce another his star head ok beyond several.,Email,Outlook,Closed,Low,John,Rachel,2025-09-18T14:57:22.442202
TCK-61c46989,Network issue - because,Share those population gun particularly opportunity want year develop check democratic write option.,Network,VPN,Closed,High,John,Michael,2025-09-20T14:57:22.442202
TCK-ffb1746e,Email issue - explain,Themselves anyone stop chance bar event avoid fish.,Email,Quota,Open,Medium,Scott,Ross,2025-09-27T14:57:22.442746
TCK-c94be0c9,Software issue - rich,Fall third music compare similar his design mission major quickly service stage hair radio over.,Software,Update,Closed,Critical,Pamela,Kimberly,2025-10-12T14:57:22.442746
TCK-0075f3e2,Email issue - road,Late significant foot green morning strategy study care any focus hospital as.,Email,Delivery,Open,Medium,Beverly,Sherry,2025-10-16T14:57:22.442746
TCK-887a04ca,Email issue - attack,Dinner property case just term under parent scientist agency.,Email,Outlook,Closed,High,Joseph,Kelly,2025-09-29T14:57:22.443239
TCK-830cc509,Software issue - military,Compare set her clear lot effort century skin find law.,Software,Application,Closed,High,Timothy,Thomas,2025-10-11T14:57:22.443239
TCK-0d8aa83e,Network issue - let,Table deal around camera else blue eat set on next.,Network,LAN,Open,High,Kathy,James,2025-09-24T14:57:22.443239
TCK-f8f07859,Email issue - share,Western bag scene help ten individual yourself yes.,Email,Outlook,Open,Low,Clayton,Adrienne,2025-09-21T14:57:22.443746
TCK-7710b42f,Hardware issue - attorney,Bed sing keep free happen prepare hour either American election.,Hardware,Monitor,Closed,Low,Jeffrey,Cynthia,2025-09-21T14:57:22.443746
TCK-4e1c88a8,Network issue - seat,Fly value list card person there before finish visit task choose organization read almost.,Network,WiFi,In Progress,High,Amy,Brenda,2025-10-12T14:57:22.444247
TCK-704328f4,Network issue - bad,Message officer matter grow analysis none activity room school understand great.,Network,VPN,Open,Low,Gloria,Scott,2025-09-29T14:57:22.444247
TCK-33086c15,Software issue - success,Everyone trouble outside quite movement number story walk radio view director mouth.,Software,Patch,Resolved,Low,David,Michael,2025-10-10T14:57:22.444247
TCK-37934698,Network issue - throughout,Form easy mother product again several program ok arm board.,Network,WiFi,Closed,Medium,Michael,Billy,2025-09-26T14:57:22.444747
TCK-bd29ae7f,Email issue - our,Decision court see up respond action within choose trade might seek.,Email,Delivery,In Progress,Critical,Ashley,Michael,2025-10-16T14:57:22.444747
TCK-bed65a21,Email issue - life,Cold final sea find product ahead resource democratic discussion cut force.,Email,Quota,In Progress,High,Aaron,Alyssa,2025-09-26T14:57:22.445204
TCK-a0011b3c,Email issue - to,Debate someone top consumer crime common wrong dream explain.,Email,Outlook,Closed,Low,Devin,William,2025-10-05T14:57:22.445204
TCK-2f11b30e,Network issue - walk,Pass Democrat compare surface protect draw when have bed its.,Network,VPN,Closed,Critical,Carl,Ruth,2025-10-14T14:57:22.445703
TCK-1e13d472,Network issue - everything,Wife nature almost color near daughter side develop look writer college alone husband end represent.,Network,WiFi,Resolved,Critical,Anthony,Jacob,2025-10-14T14:57:22.445703
TCK-d1e3cf25,Software issue - during,Almost probably current hold perhaps good traditional value item avoid.,Software,Patch,Closed,Low,Melissa,William,2025-09-23T14:57:22.445703
TCK-c3912a18,Access issue - land,Begin side start collection position eat line owner light social we next same which explain leg.,Access,Permissions,In Progress,Medium,Krystal,Jeffrey,2025-10-08T14:57:22.446237
TCK-c3267937,Network issue - positive,Management treatment easy tonight they human middle similar movie level recognize address.,Network,VPN,In Progress,High,Gina,Michelle,2025-10-14T14:57:22.446237
TCK-2ffa45a5,Access issue - difference,Easy listen foot soon eight billion detail.,Access,2FA,Open,Low,Raymond,Oscar,2025-09-27T14:57:22.446237
TCK-07086024,Hardware issue - health,Respond stay particular among week affect yeah impact none fly box.,Hardware,Keyboard,Resolved,High,Allen,Ashlee,2025-10-04T14:57:22.446704
TCK-8b106674,Access issue - event,Include future then help never before civil business area even compare.,Access,Account Lock,In Progress,Medium,Joseph,Samantha,2025-10-12T14:57:22.446704
TCK-e2dc52ce,Email issue - arm,Nature it art recent include owner son then fly personal drive message physical response director.,Email,Quota,In Progress,Medium,Ronald,Carl,2025-10-08T14:57:22.446704
TCK-58a60a24,Hardware issue - future,Production thing apply since serve your while traditional threat challenge view may policy.,Hardware,Printer,Resolved,Medium,Michele,Adam,2025-09-28T14:57:22.447202
TCK-2085a545,Access issue - section,Society allow our base red author heart gas allow career middle bit.,Access,Permissions,Open,Low,Robin,Michael,2025-10-08T14:57:22.447202
TCK-10619de0,Software issue - hot,Game rise thus positive pass quality reveal form left detail hand read court firm air.,Software,Application,Closed,Medium,Christian,Sara,2025-10-10T14:57:22.447702
TCK-0dd0822e,Network issue - because,Drive forward town see sense authority serve.,Network,Router,Closed,High,Maria,Michelle,2025-10-04T14:57:22.447702
TCK-a725d96d,Email issue - mean,Already expert year stay usually series the fear newspaper throughout level not popular information week.,Email,Quota,Resolved,Low,Ana,Dennis,2025-10-13T14:57:22.447702
TCK-89486044,Network issue - require,Present majority hospital able run majority wall cultural along might budget recently simple degree room.,Network,WiFi,Resolved,High,Ronald,Courtney,2025-09-20T14:57:22.448202
TCK-54c6a54a,Email issue - near,Before establish give perhaps tough poor plant toward surface evidence.,Email,Delivery,Resolved,Critical,Brandon,Theresa,2025-10-16T14:57:22.448202
TCK-93dc4bb4,Email issue - film,Such design cause machine war list quickly meeting.,Email,Delivery,Closed,High,Robert,Brian,2025-09-17T14:57:22.448202
TCK-103c290f,Hardware issue - least,Action dark important fire might indicate inside play oil everyone final place event.,Hardware,Monitor,Resolved,High,Scott,Kelsey,2025-09-21T14:57:22.448701
TCK-ae88c75f,Network issue - sense,Appear lose pattern thousand offer both defense last it.,Network,VPN,Open,Medium,Michael,Kathryn,2025-10-14T14:57:22.448701
TCK-d7230587,Network issue - forward,Value these wind task foot control hard.,Network,Router,Open,Critical,Joseph,Angel,2025-10-11T14:57:22.448701
TCK-0c349d2e,Network issue - although,At cut sign will range current anyone must.,Network,WiFi,In Progress,Medium,Theodore,Tiffany,2025-09-28T14:57:22.449202
TCK-de6501a3,Hardware issue - since,Page deal onto name agree national country method.,Hardware,Laptop,Closed,Medium,Lisa,Darren,2025-09-23T14:57:22.449202
TCK-743de8aa,Email issue - candidate,Say write bill hundred tree goal process kid official.,Email,Delivery,Closed,Medium,Melinda,Bonnie,2025-09-26T14:57:22.449202
TCK-44335e0e,Access issue - store,Fill protect when task down plan like change edge these.,Access,Password,Open,Low,Robert,Susan,2025-10-01T14:57:22.449701
TCK-5fe12ed3,Software issue - same,Section two source exactly help listen nothing anything soldier face hotel follow.,Software,OS,Closed,Critical,Lisa,Jessica,2025-09-17T14:57:22.449701
TCK-3932f52d,Software issue - much,Bag bar drug message hit stand central.,Software,OS,Open,Medium,James,Richard,2025-09-26T14:57:22.449701
TCK-888a233d,Hardware issue - write,Product bad speak kitchen address write movie rock save its last.,Hardware,Keyboard,Open,Medium,Tom,Zachary,2025-09-18T14:57:22.450201
TCK-58fd9039,Email issue - perhaps,Seek eat different above individual law wide successful job meet finally carry war situation.,Email,Delivery,Open,Low,Javier,Alexander,2025-09-20T14:57:22.450201
TCK-61a8d694,Hardware issue - end,Pressure sell street wait very measure sure worker heavy green although real after benefit protect stuff.,Hardware,Laptop,Open,High,Amy,Hector,2025-09-26T14:57:22.450201
TCK-f076bba2,Software issue - along,Vote economic charge movement rather traditional prove back.,Software,OS,Resolved,Low,Jennifer,Sherry,2025-10-01T14:57:22.450702
TCK-f36d06f8,Software issue - reflect,Maintain build professional doctor growth raise hand but possible that hotel capital member all son.,Software,Application,Resolved,Low,Erin,Robert,2025-09-26T14:57:22.450702
TCK-3b8bb661,Hardware issue - member,Wish budget collection yeah mother example serve fast color job common.,Hardware,Monitor,Resolved,Low,Wendy,Annette,2025-10-16T14:57:22.450702
TCK-1d430702,Software issue - without,And edge herself community type program trial teacher live something him government thought.,Software,Update,In Progress,High,Autumn,Jeffrey,2025-10-15T14:57:22.451201
TCK-5daf869d,Access issue - imagine,Stand artist find similar as try card him sometimes gun for agency big color produce.,Access,2FA,Closed,Medium,Brandon,Jeremy,2025-09-25T14:57:22.451201
TCK-71cc997e,Hardware issue - region,Involve ten process vote paper local institution tax court democratic poor serve push arm avoid.,Hardware,Laptop,Closed,Low,Tara,Emily,2025-10-11T14:57:22.451201
TCK-4ba5d637,Network issue - still,Within system full reflect box information wrong kitchen too.,Network,VPN,In Progress,Low,Theresa,Bradley,2025-10-07T14:57:22.451201
TCK-cd17a847,Email issue - others,These approach when build enough go fine executive while word.,Email,Quota,Open,Medium,Melissa,Brent,2025-10-15T14:57:22.451701
TCK-ecccf7d6,Access issue - book,Beautiful window follow during month direction organization back property his reflect goal sea anything sort.,Access,Password,Open,Low,Timothy,Alan,2025-10-05T14:57:22.451701
TCK-f497d470,Network issue - effort,Break happen such something account interview scientist together trouble.,Network,WiFi,Closed,Low,Timothy,Jessica,2025-10-10T14:57:22.451701
TCK-f12d1345,Network issue - thought,Particular bag could TV responsibility history six.,Network,VPN,Open,Critical,David,Melody,2025-10-09T14:57:22.452201
TCK-b16f1b4f,Email issue - or,Young spend reveal away after scene talk.,Email,Quota,Open,Medium,Madison,Brian,2025-10-17T14:57:22.452201
TCK-4535771f,Access issue - thousand,About argue attorney century student professor any tell not memory thousand buy strong yourself investment.,Access,Account Lock,Resolved,Medium,Sherri,Terri,2025-10-02T14:57:22.452201
TCK-d62d094c,Network issue - low,Speech sea area range simply control actually modern who church PM policy design.,Network,LAN,In Progress,Low,Eugene,Martin,2025-10-05T14:57:22.452701
TCK-5546a190,Software issue - finish,Ground figure practice condition near sing dog nice new arrive relate decade part impact nice.,Software,Patch,Resolved,Low,David,Andrea,2025-09-18T14:57:22.452701
TCK-cb30e7a4,Network issue - player,Among simple field office hold care thing market.,Network,Router,Open,Medium,Andrew,Wayne,2025-09-25T14:57:22.452701
TCK-064d62c2,Network issue - tree,Rest religious might many us responsibility management over still during several throughout commercial what both lay.,Network,VPN,Open,High,Jennifer,James,2025-10-02T14:57:22.453201
TCK-7c1880ca,Access issue - data,Among myself whom environment conference word picture adult home Mrs.,Access,2FA,Closed,Medium,Lauren,Derek,2025-10-17T14:57:22.453201
TCK-05084633,Email issue - others,More agreement two relationship program fire after impact with arrive those responsibility role least human.,Email,Quota,Closed,Low,Savannah,Kevin,2025-09-26T14:57:22.453201
TCK-c6b6511d,Network issue - majority,Perform list tax take spend boy sign rest.,Network,WiFi,Open,High,Victor,Cathy,2025-10-17T14:57:22.453201
TCK-c51cdcba,Hardware issue - generation,Foreign outside right author require impact whom.,Hardware,Keyboard,Resolved,Low,Christopher,James,2025-09-26T14:57:22.453701
TCK-804ddd27,Access issue - thus,Attention candidate but receive improve artist available world power toward side image American home about.,Access,Permissions,In Progress,Medium,Daniel,Anthony,2025-10-15T14:57:22.453701
TCK-254f2e61,Email issue - here,Plant save side possible letter accept somebody beat only picture present yet seek spring degree.,Email,Delivery,Closed,High,Christine,Lauren,2025-10-05T14:57:22.453701
TCK-6fef8a25,Software issue - speech,Total finally leg over western show may number deal.,Software,OS,Open,High,Matthew,Jacob,2025-10-16T14:57:22.454201
TCK-c0f8c672,Email issue - school,Exist above compare not matter score example key man say night so cause hand.,Email,Quota,Resolved,High,Brooke,Randall,2025-09-27T14:57:22.454201
TCK-fc2bbc43,Email issue - box,Message as general blood rate near smile than reduce four theory forget.,Email,Spam,In Progress,Critical,Brett,Michael,2025-09-29T14:57:22.454201
TCK-6883eb60,Hardware issue - truth,Certainly attorney player shoulder budget his station skin fight.,Hardware,Laptop,Resolved,Medium,Lori,Kimberly,2025-10-09T14:57:22.454201
TCK-d3166bcf,Access issue - always,Toward because its feel down bit sense drug run them across push section heavy close sister.,Access,2FA,Closed,Medium,Angela,Kelly,2025-10-15T14:57:22.454701
TCK-36a7455c,Access issue - shoulder,Imagine guy trade left long what claim yard sign watch leader see.,Access,Permissions,Resolved,Medium,Katelyn,Thomas,2025-09-17T14:57:22.454701
TCK-ba9078cc,Email issue - old,Ground yourself community thing heavy authority argue look that news amount.,Email,Quota,Closed,Medium,Robert,Joel,2025-09-30T14:57:22.454701
TCK-a88b0c35,Software issue - box,Wait dinner happen look everybody machine statement lead others spring white why must detail ever check.,Software,OS,Resolved,High,Nicole,Sylvia,2025-09-27T14:57:22.455201
TCK-6f8371fc,Access issue - really,Could present impact surface law president out he executive better chance evening shoulder kid truth.,Access,Password,In Progress,High,Patricia,David,2025-10-11T14:57:22.455201
TCK-ed51bc3b,Hardware issue - interesting,Play sign between wife arrive ahead once eight brother place.,Hardware,Monitor,Closed,Medium,Norman,Daniel,2025-10-09T14:57:22.455201
TCK-53a58878,Software issue - low,Themselves able performance the single under high affect.,Software,Update,Resolved,High,John,Brian,2025-10-03T14:57:22.455201
TCK-ae03a21f,Software issue - house,Pretty popular purpose camera economic actually watch management seek three skill individual may production.,Software,Application,In Progress,Medium,Hannah,James,2025-09-26T14:57:22.455701
TCK-7b8f9cdc,Hardware issue - one,Model skin bring heavy after suffer from ahead relationship smile American.,Hardware,Printer,Resolved,High,Michelle,Scott,2025-09-27T14:57:22.455701
TCK-5f5ed973,Software issue - upon,Sure network one everybody try moment leader place detail from throughout bit.,Software,OS,Resolved,Low,Ryan,Xavier,2025-10-13T14:57:22.455701
TCK-e3e98f74,Network issue - save,Allow free while campaign job language smile any visit total risk though.,Network,VPN,In Progress,High,Morgan,Heidi,2025-10-03T14:57:22.455701
TCK-482158f4,Software issue - experience,Stock want low south perform good century.,Software,OS,Closed,Medium,Jessica,Craig,2025-10-01T14:57:22.456201
TCK-ec3a2533,Hardware issue - trial,Scientist interview us avoid wear also medical air discussion him about pressure actually free.,Hardware,Monitor,Closed,High,Nicole,Tiffany,2025-10-12T14:57:22.456201
TCK-306b8585,Network issue - story,Language collection week leg voice gas number leave actually create begin shoulder prevent tonight music network.,Network,WiFi,Open,Critical,Heather,Joseph,2025-10-17T14:57:22.456201
TCK-eb692cc0,Hardware issue - enough,Similar face cost human good involve collection opportunity energy become.,Hardware,Keyboard,Closed,Critical,Zachary,Ashley,2025-10-14T14:57:22.456701
TCK-c7f58478,Access issue - later,Key member alone various activity often position glass issue gun rate yourself lay human front.,Access,Account Lock,In Progress,High,Stephanie,Scott,2025-10-13T14:57:22.456701
TCK-1430d06d,Access issue - medical,Entire stuff to per someone large price somebody act year when after southern nearly hear hear.,Access,Password,In Progress,Critical,Christy,Philip,2025-09-21T14:57:22.456701
TCK-5472b42e,Email issue - public,Fund ball whatever agree hand low learn under spend.,Email,Outlook,Resolved,Critical,Scott,Brandon,2025-09-27T14:57:22.456701
TCK-0f637949,Network issue - still,Food nation strong loss another attack cause risk movement.,Network,WiFi,Resolved,Medium,Teresa,Brandon,2025-09-27T14:57:22.457201
TCK-836574a6,Email issue - bank,This time kitchen often spring those data ready this interest popular stuff back agent produce after.,Email,Delivery,Open,High,Russell,Nathaniel,2025-10-13T14:57:22.457201
TCK-ff0139f9,Access issue - fine,Hotel beautiful state foot partner plant rather tax become wrong visit.,Access,Password,Closed,Low,Miguel,Michelle,2025-10-03T14:57:22.457201
TCK-4bc55963,Network issue - course,Authority role space out deep strategy official term tax similar medical system community administration share challenge.,Network,LAN,Resolved,High,Garrett,Adam,2025-10-09T14:57:22.457702
TCK-0ae4314c,Network issue - enter,Best budget prove happen art office market read idea treat.,Network,LAN,Closed,Critical,Christopher,Melissa,2025-10-03T14:57:22.457702
TCK-b16e1707,Email issue - research,Impact moment beautiful state huge hot assume themselves south style particularly election likely.,Email,Outlook,Open,High,Michael,Andrea,2025-09-23T14:57:22.457702
TCK-ae955006,Hardware issue - station,Executive capital already blood son PM way individual ago value agree ever travel political.,Hardware,Laptop,Resolved,High,Theresa,Samantha,2025-10-07T14:57:22.458202
TCK-e738bdb5,Access issue - sign,Oil end interest wonder well door spend figure suddenly every thing nation notice phone professional.,Access,Password,Closed,Medium,Gregory,Tyler,2025-10-09T14:57:22.458202
TCK-9fcf50d6,Software issue - respond,Sing administration town good join feel decade must able should finish.,Software,Patch,In Progress,Critical,Diane,Elaine,2025-09-23T14:57:22.458202
TCK-3bf2c2ef,Software issue - soon,Window most I leg hundred board hair compare natural.,Software,OS,Open,Low,Joseph,Brandy,2025-09-26T14:57:22.458202
TCK-855dd963,Access issue - door,More process take most green by believe stock tree computer.,Access,Permissions,In Progress,Low,Paul,Sarah,2025-09-29T14:57:22.458703
TCK-4dcbe74d,Hardware issue - usually,Article religious machine knowledge glass life treatment fill like author how ten.,Hardware,Printer,Closed,Medium,Matthew,Julie,2025-10-01T14:57:22.458703
TCK-26fbdff5,Access issue - management,Drop century reach actually describe season nearly build institution.,Access,2FA,Open,High,Mark,Daniel,2025-10-03T14:57:22.458703
TCK-97995704,Hardware issue - our,Region both lead establish the close stuff student center.,Hardware,Printer,In Progress,Low,Laura,Carlos,2025-09-27T14:57:22.458703
TCK-44df7ec9,Hardware issue - five,Size every ability issue structure rule under management two.,Hardware,Laptop,Closed,High,Amy,Lisa,2025-09-24T14:57:22.459202
TCK-88eba770,Software issue - talk,Market role anything writer second every large something American box upon movie power base.,Software,Patch,Open,High,Carl,Joyce,2025-09-21T14:57:22.459202
TCK-bd215fd9,Software issue - financial,Read most learn easy although investment kitchen himself food.,Software,Update,Open,High,Randall,James,2025-10-12T14:57:22.459202
TCK-a65dcaa2,Hardware issue - pressure,Research board line manage number few trade your base wish population away ground today chance.,Hardware,Laptop,Open,Low,Philip,Lindsay,2025-10-04T14:57:22.459702
TCK-01bdcb29,Network issue - their,Near shake fear responsibility walk behind stop field.,Network,VPN,Resolved,Critical,Kelly,William,2025-10-05T14:57:22.459702
TCK-933629e7,Access issue - book,Stop final truth program someone point or somebody position federal statement certain.,Access,Account Lock,Resolved,Critical,Teresa,Christina,2025-09-24T14:57:22.459702
TCK-9de651dd,Software issue - son,Car draw run possible exactly memory common financial huge way.,Software,Patch,Open,Medium,Erin,Yvonne,2025-10-11T14:57:22.459702
TCK-958de8f2,Access issue - despite,Later financial old value example six choose process bag fear fear wish.,Access,2FA,Resolved,High,Dominique,Jennifer,2025-09-19T14:57:22.460202
TCK-e32a88bb,Network issue - memory,Late feeling single them event table board relationship American note physical.,Network,WiFi,In Progress,Critical,Stephen,Susan,2025-10-06T14:57:22.460717
TCK-07a42017,Software issue - politics,Decide few rest challenge evidence similar many program worker would south land unit customer opportunity when.,Software,Application,Closed,High,Penny,Jacob,2025-09-28T14:57:22.460717
TCK-e9bf8022,Access issue - process,Very entire rather establish beautiful yourself coach make want family whom easy story visit.,Access,Account Lock,Open,Critical,Jessica,Monica,2025-09-19T14:57:22.461202
TCK-24b52d5d,Email issue - treatment,Matter authority some study assume movie card maintain make.,Email,Spam,Closed,Medium,James,Ethan,2025-09-17T14:57:22.461202
TCK-fd8e4ea8,Network issue - budget,Stop political the public positive open easy.,Network,VPN,In Progress,Low,Zachary,Brian,2025-09-22T14:57:22.461202
TCK-885efb26,Hardware issue - herself,Chance player throw card half relate get fly.,Hardware,Printer,Resolved,Low,Eddie,Jeff,2025-09-29T14:57:22.461702
TCK-52edc837,Network issue - at,System hope series finish great evidence her beautiful star wind do health large power majority admit.,Network,Router,Open,Critical,Jessica,Phillip,2025-09-17T14:57:22.461702
TCK-89f7fea9,Hardware issue - provide,High name yeah decision course write life somebody figure become kind box deep.,Hardware,Laptop,In Progress,Medium,Jacob,Troy,2025-09-27T14:57:22.461702
TCK-7f88d3a9,Access issue - remain,Even top indeed sister I full probably town.,Access,Permissions,Open,High,Christina,Jason,2025-10-12T14:57:22.461702
TCK-84f83175,Software issue - general,Middle cut goal single week deal out wall involve.,Software,OS,Closed,Medium,John,Dana,2025-10-01T14:57:22.462202
TCK-7b724017,Hardware issue - present,Report research must walk letter until maintain suddenly another two station standard meet memory energy.,Hardware,Printer,Closed,High,Juan,Sheila,2025-09-17T14:57:22.462202
TCK-b2087393,Hardware issue - happy,Act discussion information senior movie dark capital successful white feel Democrat fight key book.,Hardware,Laptop,Open,Medium,Rhonda,Teresa,2025-10-06T14:57:22.462202
TCK-e6f4cdb1,Hardware issue - decision,Guess usually father really recently certainly partner have say occur health.,Hardware,Laptop,Resolved,Medium,Joan,Jack,2025-09-26T14:57:22.462702
TCK-cd7fe585,Email issue - everything,Level manage because plant our white social occur local whose simply three.,Email,Spam,Open,Low,Heather,Tonya,2025-10-03T14:57:22.462702
TCK-dc0e8f0d,Software issue - evidence,Concern station skin kitchen western agreement letter house score pull week prove.,Software,Update,Resolved,Low,Brian,Elizabeth,2025-10-02T14:57:22.463203
